no;provid;countyid;zupu;pczupu;anyzupu;avggrain;nograin;urban;dis_bj;dis_pc;rice;minority;edu;lnpop;year;mortality;lnpczupu;uniqueid;G
1088;45;168;1;0.045815449;1;271.084259;10.29148102;4.58;2070.975497;104.2518496;1;1;2.534285784;12.2934742;1962;8.87;0.044796915;45-168;1
1089;45;168;1;0.045815449;1;271.084259;10.29148102;4.58;2070.975497;104.2518496;1;1;2.534285784;12.2934742;1963;8.95;0.044796915;45-168;1
1090;45;168;1;0.045815449;1;271.084259;10.29148102;4.58;2070.975497;104.2518496;1;1;2.534285784;12.2934742;1964;8.79;0.044796915;45-168;1
1091;45;168;1;0.045815449;1;271.084259;10.29148102;4.58;2070.975497;104.2518496;1;1;2.534285784;12.2934742;1965;8.82;0.044796915;45-168;1
1092;45;168;1;0.045815449;1;271.084259;10.29148102;4.58;2070.975497;104.2518496;1;1;2.534285784;12.2934742;1966;7.84;0.044796915;45-168;1
1093;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1954;11.11;0.091890002;51-170;1
1094;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1955;9.27;0.091890002;51-170;1
1095;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1956;10.54;0.091890002;51-170;1
1096;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1957;14.24;0.091890002;51-170;1
1097;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1958;29.27;0.091890002;51-170;1
1098;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1959;65.79;0.091890002;51-170;1
1099;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1960;72.23;0.091890002;51-170;1
1100;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1961;36.94;0.091890002;51-170;1
1101;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1962;10.85;0.091890002;51-170;1
1102;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1963;9.69;0.091890002;51-170;1
1103;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1964;10.02;0.091890002;51-170;1
1104;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1965;9.71;0.091890002;51-170;1
1105;51;170;1;0.096244231;1;287.4525757;23.21724701;12.16;1535.103995;82.39455765;1;0;3.129452705;13.14188766;1966;9.41;0.091890002;51-170;1
1106;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1954;10.57;0;36-172;0
1107;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1955;10.97;0;36-172;0
1108;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1956;7.5;0;36-172;0
1109;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1957;3.18;0;36-172;0
1110;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1958;5.97;0;36-172;0
1111;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1959;10.35;0;36-172;0
1112;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1960;22.39;0;36-172;0
1113;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1961;12.36;0;36-172;0
1114;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1962;11.19;0;36-172;0
1115;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1963;7.55;0;36-172;0
1116;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1964;8.85;0;36-172;0
1117;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1965;5.96;0;36-172;0
1118;36;172;0;0;0;276.4475708;4.964813232;34.93;1610.768132;392.4556795;1;0;3.434210539;11.91035843;1966;5.33;0;36-172;0
1119;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1954;11.14;0.077140775;51-173;1
1120;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1955;12.81;0.077140775;51-173;1
1121;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1956;14.43;0.077140775;51-173;1
1122;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1957;16.98;0.077140775;51-173;1
1123;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1958;29.58;0.077140775;51-173;1
1124;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1959;62.32;0.077140775;51-173;1
1125;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1960;32.77;0.077140775;51-173;1
1126;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1961;21.03;0.077140775;51-173;1
1127;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1962;13.29;0.077140775;51-173;1
1128;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1963;16.21;0.077140775;51-173;1
1129;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1964;17.22;0.077140775;51-173;1
1130;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1965;14.63;0.077140775;51-173;1
1131;51;173;1;0.080194131;1;445.5893555;11.96279144;7.33;1288.807812;290.0407892;1;0;2.183180571;13.39049721;1966;14.72;0.077140775;51-173;1
1132;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1954;8.32;0;51-174;0
1133;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1955;8.6;0;51-174;0
1134;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1956;9.88;0;51-174;0
1135;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1957;11.88;0;51-174;0
1136;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1958;21.52;0;51-174;0
1137;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1959;29.68;0;51-174;0
1138;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1960;50.61;0;51-174;0
1139;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1961;47.58;0;51-174;0
1140;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1962;23.8;0;51-174;0
1141;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1963;12.53;0;51-174;0
1142;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1964;12.71;0;51-174;0
1143;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1965;10.59;0;51-174;0
1144;51;174;0;0;0;397.6070251;9.725700378;11.62;1467.784876;183.5622253;1;0;2.532699823;13.23526478;1966;10.03;0;51-174;0
1145;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1954;15.75;0.475704751;14-175;1
1146;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1955;13.43;0.475704751;14-175;1
1147;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1956;11.37;0.475704751;14-175;1
1148;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1957;16.71;0.475704751;14-175;1
1149;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1958;13.04;0.475704751;14-175;1
1150;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1959;13.49;0.475704751;14-175;1
1151;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1960;15.75;0.475704751;14-175;1
1152;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1961;16.49;0.475704751;14-175;1
1153;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1962;16.1;0.475704751;14-175;1
1154;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1963;15.07;0.475704751;14-175;1
1155;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1964;19.59;0.475704751;14-175;1
1156;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1965;13.72;0.475704751;14-175;1
1157;14;175;2;0.609147847;1;193.7941132;21.75775909;5.07;265.8386043;146.10548;0;0;2.637623787;11.82147598;1966;13.58;0.475704751;14-175;1
1158;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1954;15.04;1.44397093;32-180;1
1159;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1955;11.74;1.44397093;32-180;1
1160;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1956;14.74;1.44397093;32-180;1
1161;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1957;14.83;1.44397093;32-180;1
1162;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1958;7.2;1.44397093;32-180;1
1163;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1959;12.47;1.44397093;32-180;1
1164;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1960;18.88;1.44397093;32-180;1
1165;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1961;11.37;1.44397093;32-180;1
1166;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1962;7.84;1.44397093;32-180;1
1167;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1963;7.4;1.44397093;32-180;1
1168;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1964;7.9;1.44397093;32-180;1
1169;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1965;8;1.44397093;32-180;1
1170;32;180;2;3.237489223;1;367.7389526;20.5674057;7.12;939.0364179;78.39339276;1;0;3.278754473;13.21507931;1966;8.31;1.44397093;32-180;1
1171;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1954;6.93;0;52-181;0
1172;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1955;8.9;0;52-181;0
1173;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1956;15.25;0;52-181;0
1174;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1957;14.97;0;52-181;0
1175;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1958;17.8;0;52-181;0
1176;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1959;22.33;0;52-181;0
1177;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1960;46.28;0;52-181;0
1178;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1961;21.65;0;52-181;0
1179;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1962;11.09;0;52-181;0
1180;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1963;12.64;0;52-181;0
1181;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1964;21.1;0;52-181;0
1182;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1965;15.63;0;52-181;0
1183;52;181;0;0;0;357.4003906;10.61499786;9.28;1689.535495;124.685708;1;1;1.771739125;11.44306087;1966;13.77;0;52-181;0
1184;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1954;13.01;0.018223938;37-182;0
1185;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1955;12.47;0.018223938;37-182;0
1186;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1956;8.68;0.018223938;37-182;0
1187;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1957;11.31;0.018223938;37-182;0
1188;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1958;11.65;0.018223938;37-182;0
1189;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1959;27.61;0.018223938;37-182;0
1190;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1960;33.47;0.018223938;37-182;0
1191;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1961;9.57;0.018223938;37-182;0
1192;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1962;9.58;0.018223938;37-182;0
1193;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1963;9.02;0.018223938;37-182;0
1194;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1964;9.77;0.018223938;37-182;0
1195;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1965;8.55;0.018223938;37-182;0
1196;37;182;1;0.018391008;1;142.3158722;32.89971161;3.1;570.3092521;226.9497134;0;0;1.360210299;13.41536999;1966;8.47;0.018223938;37-182;0
1197;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1954;12.52;0;41-183;0
1198;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1955;13.94;0;41-183;0
1199;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1956;16.53;0;41-183;0
1200;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1957;11.81;0;41-183;0
1201;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1958;14.36;0;41-183;0
1202;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1959;13.34;0;41-183;0
1203;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1960;57.71;0;41-183;0
1204;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1961;7.37;0;41-183;0
1205;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1962;5.37;0;41-183;0
1206;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1963;7.28;0;41-183;0
1207;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1964;8.58;0;41-183;0
1208;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1965;8.13;0;41-183;0
1209;41;183;0;0;0;256.5791931;29.11048889;1.92;695.066132;196.8201439;0;0;1.439014196;13.34829998;1966;8.91;0;41-183;0
1210;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1954;16.43;0.078876934;42-185;1
1211;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1955;9.43;0.078876934;42-185;1
1212;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1956;8.96;0.078876934;42-185;1
1213;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1957;5.87;0.078876934;42-185;1
1214;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1958;9.98;0.078876934;42-185;1
1215;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1959;12.58;0.078876934;42-185;1
1216;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1960;18.09;0.078876934;42-185;1
1217;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1961;9.02;0.078876934;42-185;1
1218;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1962;9.76;0.078876934;42-185;1
1219;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1963;8.87;0.078876934;42-185;1
1220;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1964;10.58;0.078876934;42-185;1
1221;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1965;9.48;0.078876934;42-185;1
1222;42;185;1;0.082071148;1;536.3341064;33.79399109;6.07;1072.495347;214.6164192;1;0;2.308089495;12.4814291;1966;8.8;0.078876934;42-185;1
1223;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1954;8.65;0;52-188;0
1224;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1955;8.92;0;52-188;0
1225;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1956;19.27;0;52-188;0
1226;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1957;12.04;0;52-188;0
1227;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1958;15.57;0;52-188;0
1228;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1959;18.53;0;52-188;0
1229;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1960;54.72;0;52-188;0
1230;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1961;21.01;0;52-188;0
1231;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1962;11.13;0;52-188;0
1232;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1963;21.28;0;52-188;0
1233;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1964;23.82;0;52-188;0
1234;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1965;17.73;0;52-188;0
1235;52;188;0;0;0;327.8540649;23.87772369;4.41;1435.801593;276.1146018;1;0;1.694805145;12.12407589;1966;15.7;0;52-188;0
1236;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1954;12.53;0.172330706;35-195;1
1237;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1955;10.61;0.172330706;35-195;1
1238;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1956;10.13;0.172330706;35-195;1
1239;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1957;10.39;0.172330706;35-195;1
1240;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1958;7.46;0.172330706;35-195;1
1241;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1959;5.98;0.172330706;35-195;1
1242;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1960;13.19;0.172330706;35-195;1
1243;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1961;13.72;0.172330706;35-195;1
1244;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1962;9.33;0.172330706;35-195;1
1245;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1963;9.17;0.172330706;35-195;1
1246;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1964;10.63;0.172330706;35-195;1
1247;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1965;10.28;0.172330706;35-195;1
1248;35;195;2;0.18807067;1;324.0740356;5.765113831;10.65;1592.868295;143.4131814;1;0;2.934354544;11.72742367;1966;8.97;0.172330706;35-195;1
1249;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1954;13.48;0;52-197;0
1250;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1955;25.2;0;52-197;0
1251;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1956;11.75;0;52-197;0
1252;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1957;16.29;0;52-197;0
1253;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1958;12.19;0;52-197;0
1254;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1959;16.43;0;52-197;0
1255;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1960;42.63;0;52-197;0
1256;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1961;14.45;0;52-197;0
1257;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1962;11.21;0;52-197;0
1258;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1963;16.64;0;52-197;0
1259;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1964;17.28;0;52-197;0
1260;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1965;12.86;0;52-197;0
1261;52;197;0;0;0;273.3673401;15.80049133;3.96;1478.849254;230.7228121;1;0;1.6258322;12.2501564;1966;11.35;0;52-197;0
1262;41;204;1;0.036434121;1;241.8544922;18.07695007;2.45;659.5176113;70.73303827;0;0;3.083706141;12.62478924;1954;13.87;0.035786092;41-204;1
1263;41;204;1;0.036434121;1;241.8544922;18.07695007;2.45;659.5176113;70.73303827;0;0;3.083706141;12.62478924;1955;10.53;0.035786092;41-204;1
1264;41;204;1;0.036434121;1;241.8544922;18.07695007;2.45;659.5176113;70.73303827;0;0;3.083706141;12.62478924;1956;15.59;0.035786092;41-204;1
1265;41;204;1;0.036434121;1;241.8544922;18.07695007;2.45;659.5176113;70.73303827;0;0;3.083706141;12.62478924;1957;16.28;0.035786092;41-204;1
1266;41;204;1;0.036434121;1;241.8544922;18.07695007;2.45;659.5176113;70.73303827;0;0;3.083706141;12.62478924;1958;12.93;0.035786092;41-204;1
1267;41;204;1;0.036434121;1;241.8544922;18.07695007;2.45;659.5176113;70.73303827;0;0;3.083706141;12.62478924;1959;12.09;0.035786092;41-204;1
1268;41;204;1;0.036434121;1;241.8544922;18.07695007;2.45;659.5176113;70.73303827;0;0;3.083706141;12.62478924;1960;17.78;0.035786092;41-204;1
1269;41;204;1;0.036434121;1;241.8544922;18.07695007;2.45;659.5176113;70.73303827;0;0;3.083706141;12.62478924;1961;17.05;0.035786092;41-204;1
